ticker,underlying_conid,fetched_at,market_data_mode,exchange,trading_class,multiplier,expiry_date,strike,option_type,currency,source,warnings,missing_fields
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,360.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,360.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,365.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,365.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,370.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,370.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,375.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,375.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,380.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,380.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,385.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,385.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,390.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,390.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,395.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,395.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,400.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,400.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,405.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,405.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,410.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,410.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,415.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,415.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,420.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,420.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,425.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,425.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,430.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,430.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,435.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,435.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,440.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,440.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,450.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,450.0,put,USD,ibkr,[],[]
