ticker,source,trust,snapshot_date,downloaded_at,contract_symbol,contract_label,option_type,expiration,dte,strike,underlying_price,moneyness,bid,ask,mid,last,volume,open_interest,implied_volatility,iv,iv_rank,iv_percentile,delta,gamma,theta,vega,rho,itm_probability,otm_probability,profit_probability,spread,spread_pct_of_mid,entry_premium_mid,entry_premium_ask,entry_premium_realistic,entry_premium_selected,entry_price_mode,exit_premium_conservative,breakeven_mid,breakeven_ask,barchart_be_bid,barchart_be_ask,barchart_be_mid,moneyness_decimal,moneyness_bucket,links,quality_flags,liquidity_bucket,model_eligible
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,11C Nov-26,call,2026-11-20,200,11.0,15.26,0.2792,4.2,5.6,4.9,0.0,0,0,0.5549000000000001,0.5549000000000001,0.41869999999999996,0.65,0.838016,0.03772,-0.003712,0.026579,0.036822,0.7872,0.21280000000000002,0.5038,1.3999999999999995,0.2857142857142856,4.9,5.6,5.25,4.9,mid,4.2,15.9,16.6,15.2,16.6,15.9,0.2792,itm,,zero_volume;zero_open_interest;latest_zero;stale_last;wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,12C Nov-26,call,2026-11-20,200,12.0,15.26,0.21359999999999998,3.6,4.8,4.2,0.0,0,0,0.5488000000000001,0.5488000000000001,0.41869999999999996,0.65,0.783695,0.045983,-0.004458,0.032111,0.037587,0.7229000000000001,0.2771,0.47840000000000005,1.1999999999999997,0.28571428571428564,4.2,4.8,4.5,4.2,mid,3.6,16.2,16.8,15.6,16.8,16.2,0.21359999999999998,itm,,zero_volume;zero_open_interest;latest_zero;stale_last;wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,13C Nov-26,call,2026-11-20,200,13.0,15.26,0.1481,2.9,3.8,3.35,3.8,0,6,0.48310000000000003,0.48310000000000003,0.41869999999999996,0.65,0.733283,0.058802,-0.004468,0.036192,0.039377,0.6729999999999999,0.327,0.4543,0.8999999999999999,0.2686567164179104,3.35,3.8,3.575,3.35,mid,2.9,16.35,16.8,15.9,16.8,16.35,0.1481,itm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,14C Nov-26,call,2026-11-20,200,14.0,15.26,0.08259999999999999,2.2,3.4,2.8,0.0,0,0,0.4863,0.4863,0.41869999999999996,0.65,0.662449,0.065309,-0.005028,0.040482,0.037585,0.5946,0.4054,0.4341,1.1999999999999997,0.4285714285714285,2.8,3.4,3.0999999999999996,2.8,mid,2.2,16.8,17.4,16.2,17.4,16.8,0.08259999999999999,itm,,zero_volume;zero_open_interest;latest_zero;stale_last;wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,15C Nov-26,call,2026-11-20,200,15.0,15.26,0.017,1.9,2.55,2.22,2.25,5,0,0.47100000000000003,0.47100000000000003,0.41869999999999996,0.65,0.589802,0.072,-0.00521,0.043244,0.035493,0.5196999999999999,0.4803,0.3849,0.6499999999999999,0.29279279279279274,2.22,2.55,2.3825000000000003,2.22,mid,1.9,17.22,17.55,16.9,17.55,17.22,0.017,atm,,zero_open_interest;wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,16C Nov-26,call,2026-11-20,200,16.0,15.26,-0.048499999999999995,1.5,1.9,1.7,1.8,0,1,0.4404,0.4404,0.41869999999999996,0.65,0.510054,0.079216,-0.005025,0.0445,0.032502,0.44229999999999997,0.5577000000000001,0.3372,0.3999999999999999,0.23529411764705876,1.7,1.9,1.7999999999999998,1.7,mid,1.5,17.7,17.9,17.5,17.9,17.7,-0.048499999999999995,atm,,zero_volume,usable,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,17C Nov-26,call,2026-11-20,200,17.0,15.26,-0.114,1.1,1.55,1.33,0.0,0,0,0.4338,0.4338,0.41869999999999996,0.65,0.434103,0.079538,-0.00489,0.044008,0.028544,0.36829999999999996,0.6317,0.2975,0.44999999999999996,0.33834586466165406,1.33,1.55,1.4425000000000001,1.33,mid,1.1,18.33,18.55,18.1,18.55,18.33,-0.114,otm,,zero_volume;zero_open_interest;latest_zero;stale_last;wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,18C Nov-26,call,2026-11-20,200,18.0,15.26,-0.1796,0.85,1.25,1.05,0.0,0,0,0.4353,0.4353,0.41869999999999996,0.65,0.366852,0.075971,-0.004697,0.042183,0.024604,0.3041,0.6959000000000001,0.256,0.4,0.38095238095238093,1.05,1.25,1.1500000000000001,1.05,mid,0.85,19.05,19.25,18.85,19.25,19.05,-0.1796,otm,,zero_volume;zero_open_interest;latest_zero;stale_last;wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,19C Nov-26,call,2026-11-20,200,19.0,15.26,-0.2451,0.65,1.0,0.83,0.0,0,0,0.4357,0.4357,0.41869999999999996,0.65,0.306463,0.070837,-0.004384,0.039378,0.020897,0.2484,0.7515999999999999,0.2165,0.35,0.4216867469879518,0.83,1.0,0.9175,0.83,mid,0.65,19.83,20.0,19.65,20.0,19.83,-0.2451,otm,,zero_volume;zero_open_interest;latest_zero;stale_last;wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,20C Nov-26,call,2026-11-20,200,20.0,15.26,-0.3106,0.5,0.85,0.68,0.0,0,0,0.44439999999999996,0.44439999999999996,0.41869999999999996,0.65,0.259466,0.064171,-0.004124,0.036382,0.017851,0.2054,0.7946,0.1848,0.35,0.5147058823529411,0.68,0.85,0.7675000000000001,0.68,mid,0.5,20.68,20.85,20.5,20.85,20.68,-0.3106,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,21C Nov-26,call,2026-11-20,200,21.0,15.26,-0.3761,0.35,0.7,0.52,0.0,0,0,0.4434,0.4434,0.41869999999999996,0.65,0.213307,0.057773,-0.003693,0.032684,0.014865,0.1653,0.8347,0.1531,0.35,0.673076923076923,0.52,0.7,0.6075,0.52,mid,0.35,21.52,21.7,21.35,21.7,21.52,-0.3761,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,22C Nov-26,call,2026-11-20,200,22.0,15.26,-0.44170000000000004,0.3,0.6,0.45,0.0,0,0,0.4572,0.4572,0.41869999999999996,0.65,0.184576,0.051366,-0.003487,0.029968,0.012888,0.1399,0.8601000000000001,0.13119999999999998,0.3,0.6666666666666666,0.45,0.6,0.525,0.45,mid,0.3,22.45,22.6,22.3,22.6,22.45,-0.44170000000000004,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,23C Nov-26,call,2026-11-20,200,23.0,15.26,-0.5072,0.2,0.5,0.35,0.0,0,0,0.4557,0.4557,0.41869999999999996,0.65,0.15074,0.045248,-0.00305,0.026314,0.010637,0.11199999999999999,0.888,0.10710000000000001,0.3,0.8571428571428572,0.35,0.5,0.425,0.35,mid,0.2,23.35,23.5,23.2,23.5,23.35,-0.5072,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,24C Nov-26,call,2026-11-20,200,24.0,15.26,-0.5727,0.15,0.8,0.48,0.0,0,0,0.5328,0.5328,0.41869999999999996,0.65,0.173538,0.042411,-0.003893,0.028835,0.011777,0.1255,0.8745,0.1222,0.65,1.3541666666666667,0.48,0.8,0.6425,0.48,mid,0.15,24.48,24.8,24.15,24.8,24.48,-0.5727,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,25C Nov-26,call,2026-11-20,200,25.0,15.26,-0.6383,0.15,0.8,0.48,0.0,0,0,0.5632,0.5632,0.41869999999999996,0.65,0.167068,0.039159,-0.004012,0.028144,0.011247,0.1182,0.8818,0.11539999999999999,0.65,1.3541666666666667,0.48,0.8,0.6425,0.48,mid,0.15,25.48,25.8,25.15,25.8,25.48,-0.6383,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,30C Nov-26,call,2026-11-20,200,30.0,15.26,-0.9659,0.0,0.75,0.38,0.0,0,0,0.6509999999999999,0.6509999999999999,0.41869999999999996,0.65,0.124298,0.027779,-0.00379,0.023078,0.008224,0.0803,0.9197,0.0803,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,30.38,30.75,30.0,30.75,30.38,-0.9659,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
