ticker,underlying_conid,fetched_at,market_data_mode,exchange,trading_class,multiplier,expiry_date,strike,option_type,currency,source,warnings,missing_fields
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,6.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,7.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,7.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,8.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,8.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,9.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,9.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,10.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,10.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,11.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,11.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,12.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,12.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,13.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,13.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,14.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,14.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,15.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,15.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,16.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,16.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,17.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,17.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,18.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,18.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,19.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,19.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,20.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,20.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,21.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,21.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,22.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,22.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,23.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,23.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,24.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,24.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,25.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,25.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,26.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,26.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,27.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,27.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,28.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,28.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,30.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,30.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,1.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,1.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,2.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,2.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,3.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,3.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,4.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,4.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,5.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,5.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,6.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,6.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,7.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,7.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,8.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,8.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,9.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,9.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,10.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,10.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,11.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,11.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,12.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,12.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,13.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,13.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,14.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,14.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,15.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,15.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,16.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,16.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,17.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,17.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,18.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,18.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,19.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,19.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,20.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,20.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,21.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,21.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,22.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,22.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,23.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,23.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-12-18,24.0,call,USD,ibkr,[],[]
